id,input_title,recommended_id,recommended_title,genres,similarity_score,reason
tm363248,A Futile and Stupid Gesture,tm244149,The Irishman,crime drama history thriller,0.0934,"shares cast members: David, F., Frank, Gallo, Garrett, Jack, Jake, James, Joe, John, Jon, Mark, Martin, Matt, Michael, Mitchell, Morris, Paul, Rich, Rick, Smith, Steven, Thomas, Tim"
tm363248,A Futile and Stupid Gesture,tm158304,Contagion,drama thriller scifi action,0.0912,"shares cast members: Andrew, Bamba, Bambadjan, Brian, Campbell, David, James, Joe, John, Johnson, Jon, Liz, Mark, Martin, Matt, Michael, Mitchell, Morgan, Paul, Rick, Ryan, Seth, Smith, Steven, Thomas"
tm363248,A Futile and Stupid Gesture,ts74823,Wet Hot American Summer: Ten Years Later,comedy,0.0911,"similar genres: comedy; shares cast members: David, Jon, Mark, Michael, Paul, Rich, Rudd, Ryan, Sommer, Wain"
ts57082,White Gold,tm165712,Tim Minchin and the Heritage Orchestra: Live at the Royal Albert Hall,comedy music,0.0708,similar genres: comedy
ts57082,White Gold,tm246543,Journey to Greenland,drama comedy european,0.0596,"similar genres: comedy, european; shares cast members: Thomas"
ts57082,White Gold,tm416105,Steve Martin and Martin Short: An Evening You Will Forget for the Rest of Your Life,comedy,0.0574,similar genres: comedy
ts57082,White Gold,ts82192,Samantha!,comedy,0.0555,similar genres: comedy
ts57082,White Gold,tm844497,The Irishman: In Conversation,documentation,0.0541,shares cast members: Joe
tm420745,How It Ends,ts77955,Somebody Feed Phil,documentation,0.0866,similar description and thematic content
tm420745,How It Ends,ts82375,Beyblade Burst Turbo,scifi action,0.0845,"similar genres: action, scifi"
tm420745,How It Ends,ts26091,The Staircase,crime documentation drama,0.0773,"similar genres: drama; shares cast members: David, Peterson"
tm420745,How It Ends,tm927037,The Water Man,action thriller drama family fantasy,0.0745,"similar genres: action, drama, thriller; shares cast members: Aaron, David, Josh, Whitaker"
tm420745,How It Ends,tm434553,Cut Throat City,thriller drama action crime,0.0694,"similar genres: action, drama, thriller; shares cast members: David, Graham, Kat, Whitaker"
tm217228,Death Note,ts11313,DEATH NOTE,animation thriller scifi drama fantasy crime,0.1406,"similar genres: crime, drama, fantasy, thriller"
tm217228,Death Note,ts77474,Mr. Sunshine,drama history romance war action,0.1075,"similar genres: action, drama; shares cast members: David, Kim, Lee"
tm217228,Death Note,tm366972,The Drug King,crime action drama,0.1062,"similar genres: action, crime, drama; shares cast members: Kim, Lee"
tm217228,Death Note,tm290444,Pandora,thriller drama action,0.1003,"similar genres: action, drama, thriller; shares cast members: Jung, Kim, Lee, Moon"
tm217228,Death Note,ts42257,Signal,crime thriller drama fantasy scifi,0.0995,"similar genres: crime, drama, fantasy, thriller; shares cast members: Jung, Kim, Lee"
ts83455,Wanderlust,tm858869,Stowaway,thriller action scifi drama,0.1126,"similar genres: drama; shares cast members: Collette, Toni"
ts83455,Wanderlust,ts225061,Pieces of Her,drama crime thriller,0.109,"similar genres: drama; shares cast members: Collette, Toni"
ts83455,Wanderlust,ts221904,Unbelievable,drama crime,0.0966,"similar genres: drama; shares cast members: Collette, Toni"
ts83455,Wanderlust,ts220553,The Irregulars,crime drama fantasy thriller scifi,0.0891,"similar genres: drama; shares cast members: Pierreson, Royce"
ts83455,Wanderlust,tm59880,Mike Birbiglia: What I Should Have Said Was Nothing,comedy,0.0846,similar description and thematic content
ts79234,The Boss Baby: Back in Business,tm926004,The Boss Baby: Get That Baby!,animation,0.3819,"similar genres: animation; shares cast members: Alex, Cazares, JP, Karliak, Kevin, Michael, Richardson"
ts79234,The Boss Baby: Back in Business,ts345976,The Boss Baby: Back in the Crib,animation comedy family fantasy,0.2418,"similar genres: animation, comedy, family, fantasy"
ts79234,The Boss Baby: Back in Business,ts54110,Puffin Rock,comedy animation family european,0.155,"similar genres: animation, comedy, family"
ts79234,The Boss Baby: Back in Business,ts191698,Little Baby Bum,family music animation,0.1534,"similar genres: animation, family"
ts79234,The Boss Baby: Back in Business,ts83457,Cleo & Cuquin,animation family,0.1492,"similar genres: animation, family"
tm426274,The After Party,ts85510,Rhythm + Flow,reality music,0.1136,similar genres: music
tm426274,The After Party,tm233533,White Girl,drama horror crime,0.0946,similar genres: horror
tm426274,The After Party,tm681614,Grandmother's Farm,comedy horror,0.0832,"similar genres: comedy, horror"
tm426274,The After Party,tm317566,Creep 2,thriller horror crime drama,0.0645,similar genres: horror; shares cast members: Desiree
tm426274,The After Party,ts81886,All About the Washingtons,comedy music,0.0581,"similar genres: comedy, music"
tm363103,Perfect Bid: The Contestant Who Knew Too Much,ts4866,Fated to Love You,comedy family drama romance,0.0976,similar description and thematic content
tm363103,Perfect Bid: The Contestant Who Knew Too Much,ts251615,(Un)Well,documentation reality,0.0892,similar genres: documentation
tm363103,Perfect Bid: The Contestant Who Knew Too Much,tm352033,The Milk System,documentation european,0.0864,similar genres: documentation
tm363103,Perfect Bid: The Contestant Who Knew Too Much,tm247396,Virunga: Gorillas in Peril,documentation,0.078,similar genres: documentation
tm363103,Perfect Bid: The Contestant Who Knew Too Much,ts87465,Witch Hunt: A Century of Murder,documentation crime history drama fantasy european,0.0779,"similar genres: documentation, history"
tm139885,The Other Side of the Wind,tm425884,They'll Love Me When I'm Dead,documentation,0.3403,"shares cast members: Bogdanovich, Cybill, Dennis, Foster, Frank, Henry, Hopper, Huston, Jackson, Jaglom, Jason, John, Joseph, Kodar, Larry, Little, Marshall, McBride, Norman, Oja, Peter, Rich, Shepherd"
tm139885,The Other Side of the Wind,tm244149,The Irishman,crime drama history thriller,0.1122,"similar genres: drama; shares cast members: A., Anna, Charles, Clark, David, F., Frank, Gary, Glenn, Huston, Jack, James, Jason, John, Joseph, Kevin, Larry, Lawrence, Louis, Mike, Mitchell, Paul, Peter, Rich, Richard, Robert, Ron, Smith"
tm139885,The Other Side of the Wind,tm155787,GoodFellas,drama crime,0.1025,"similar genres: drama; shares cast members: Charles, Frank, Gene, Jackson, James, John, Joseph, Kevin, Larry, Lawrence, Louis, Mike, Norman, Paul, Peter, Richard, Robert, Shepherd, Smith, Susan, Tobin"
tm139885,The Other Side of the Wind,ts55645,Five Came Back,war documentation history,0.0897,"shares cast members: Lawrence, Paul"
tm139885,The Other Side of the Wind,tm27911,The Departed,drama thriller crime action,0.0788,"similar genres: drama; shares cast members: Cameron, David, Dennis, Eric, Henry, Jack, James, John, Joseph, Kevin, Larry, Lawrence, McCarthy, Mitchell, Paul, Richard, Robert, Smith, William"
ts84056,Unauthorized Living,ts281225,Wrong Side of the Tracks,action crime drama thriller,0.1262,"similar genres: drama; shares cast members: Coronado, Jose, Luis, Zahera"
ts84056,Unauthorized Living,tm295177,It's for Your Own Good,comedy european,0.0881,"shares cast members: Coronado, Jose, Luis"
ts84056,Unauthorized Living,ts89744,How to Sell Drugs Online (Fast),comedy crime drama romance,0.0814,similar genres: drama
ts84056,Unauthorized Living,ts84555,The Unknown Hitman: The Story of El Cholo Adrián,action crime,0.0812,similar description and thematic content
ts84056,Unauthorized Living,tm307843,Angamaly Diaries,drama thriller action comedy,0.081,similar genres: drama; shares cast members: Jose
tm244317,To the Bone,tm1883,Animal Crackers,animation action comedy family fantasy,0.079,"shares cast members: Sava, Taylor"
tm244317,To the Bone,tm1083293,Windfall,crime drama thriller,0.0674,"similar genres: drama; shares cast members: Collins, Lily"
tm244317,To the Bone,ts84146,Emily in Paris,drama comedy romance,0.0651,"similar genres: drama; shares cast members: Bravo, Collins, Lily"
tm244317,To the Bone,tm280828,The Babysitter,comedy horror,0.0648,"shares cast members: Bibb, Hana, Leslie, McDowell"
tm244317,To the Bone,tm23935,The Lake House,drama thriller fantasy romance documentation,0.0642,"similar genres: drama; shares cast members: Clark, Collins, Keanu, Michael, Reeves"
tm219259,Goon: Last of the Enforcers,tm150112,Old School,comedy european,0.0857,"similar genres: comedy; shares cast members: Cuthbert, David, Elisha, Ellen, J., Jones, Matthew, Michael, Phillips, Scott, Seann, T., William"
tm219259,Goon: Last of the Enforcers,tm139617,Dragons: Dawn Of The Dragon Racers,fantasy animation family action comedy,0.0783,"similar genres: comedy; shares cast members: Baruchel, Christopher, J., Jay, Miller, T."
tm219259,Goon: Last of the Enforcers,ts79799,Dragons: Race to the Edge,scifi family animation action comedy fantasy drama,0.0758,"similar genres: comedy; shares cast members: Baruchel, Christopher, Jay"
tm219259,Goon: Last of the Enforcers,tm275004,Bon Cop Bad Cop 2,crime comedy action,0.0726,"similar genres: comedy; shares cast members: Christopher, Emma, Graboshas, Karl, Marc-André, Michael, Richard"
tm219259,Goon: Last of the Enforcers,ts41149,The Ranch,comedy drama western,0.0674,"similar genres: comedy; shares cast members: Cuthbert, Elisha"
ts86169,The Innocent Man,ts89895,Mighty Little Bheem,animation comedy family fantasy,0.1413,similar description and thematic content
ts86169,The Innocent Man,tm352033,The Milk System,documentation european,0.1275,similar genres: documentation
ts86169,The Innocent Man,ts113637,The Alcàsser Murders,documentation crime,0.1004,"similar genres: crime, documentation"
ts86169,The Innocent Man,tm135106,In a Valley of Violence,crime thriller western action drama,0.086,"similar genres: crime; shares cast members: Davis, James"
ts86169,The Innocent Man,ts41490,Hap and Leonard,action thriller crime drama,0.0834,"similar genres: crime; shares cast members: James, Williams"
ts57947,Unit 42,ts90645,Drug Squad: Costa del Sol,drama crime action thriller romance,0.1305,"similar genres: crime, drama, thriller"
ts57947,Unit 42,ts222942,Narcoworld: Dope Stories,documentation crime,0.1144,similar genres: crime
ts57947,Unit 42,tm183654,SDU: Sex Duties Unit,comedy action,0.1032,similar description and thematic content
ts57947,Unit 42,ts289757,Crime Stories: India Detectives,documentation crime,0.0948,similar genres: crime
ts57947,Unit 42,ts53099,Bordertown,drama crime european,0.0943,"similar genres: crime, drama, european"
ts113109,Numberblocks,ts322506,Word Party Presents: Math!,family animation,0.1768,similar genres: animation
ts113109,Numberblocks,ts231159,Learning Songs by Little Baby Bum: Nursery Rhyme Friends,animation family music,0.1531,similar genres: animation
ts113109,Numberblocks,ts312044,Beyblade Burst Surge,animation,0.147,similar genres: animation
ts113109,Numberblocks,ts255867,뽀로로 동화나라,animation,0.147,similar genres: animation
ts113109,Numberblocks,ts234501,Buddi,family fantasy animation comedy,0.101,similar genres: animation
ts56670,Hot Girls Wanted: Turned On,tm363088,Russell Howard: Recalibrate,comedy,0.1053,similar description and thematic content
ts56670,Hot Girls Wanted: Turned On,tm366973,Tom Segura: Disgraceful,comedy documentation,0.1052,similar genres: documentation
ts56670,Hot Girls Wanted: Turned On,tm232930,Kyaa Kool Hain Hum 3,comedy,0.103,similar description and thematic content
ts56670,Hot Girls Wanted: Turned On,tm361770,Craig Ferguson: Tickle Fight,comedy,0.0961,similar description and thematic content
ts56670,Hot Girls Wanted: Turned On,ts278,Black Mirror,drama scifi thriller european,0.0943,similar description and thematic content
tm370232,We the Animals,ts77563,Mystery Science Theater 3000,scifi comedy drama horror thriller,0.1298,similar genres: drama
tm370232,We the Animals,ts57120,Good Girls,drama crime comedy,0.082,similar genres: drama; shares cast members: Isaiah
tm370232,We the Animals,tm461159,Trouble,action family comedy music animation,0.0816,similar description and thematic content
tm370232,We the Animals,ts78707,The Joel McHale Show with Joel McHale,comedy,0.0816,similar description and thematic content
tm370232,We the Animals,tm1212673,Joel Kim Booster: Psychosexual,comedy documentation,0.0793,similar description and thematic content
tm431347,Reversing Roe,tm313974,Get Me Roger Stone,documentation history,0.2564,"similar genres: documentation; shares cast members: Bill, Bush, Clinton, Donald, Hillary, Ivanka, John, Kennedy, M., Mike, Nancy, Nelson, Paul, Pence, Reagan, Rockefeller, Ronald, Trump"
tm431347,Reversing Roe,tm244788,13th,documentation history crime,0.2446,"similar genres: documentation; shares cast members: Barack, Bill, Bush, Clinton, Donald, George, H., Hillary, John, Nancy, Obama, Reagan, Ronald, Trump, W."
tm431347,Reversing Roe,tm363488,RBG,documentation,0.2336,"similar genres: documentation; shares cast members: Anthony, Bader, Barack, Bill, Bush, Clarence, Clinton, Day, Donald, George, Ginsburg, Gloria, H., John, Kennedy, M., O'Connor, Obama, Paul, Ruth, Sandra, Steinem, Thomas, Trump, W."
tm431347,Reversing Roe,tm983466,"Crack: Cocaine, Corruption & Conspiracy",documentation crime history,0.1537,"similar genres: documentation; shares cast members: George, Nancy, Nelson, Reagan, Ronald"
tm431347,Reversing Roe,tm366889,Vice,comedy drama documentation,0.1321,"similar genres: documentation; shares cast members: Barack, Bill, Clinton, Hillary, John, Mike, Nancy, Obama, Paul, Pence, Perry, Reagan, Ronald"
tm211554,Beyond Skyline,tm935309,Skylines,scifi action,0.1674,"similar genres: action, scifi; shares cast members: Lindsey, Morgan, Ruhian, Yayan; same director (Liam O'Donnell)"
tm211554,Beyond Skyline,tm239733,Headshot,thriller action drama,0.0955,"similar genres: action, thriller; shares cast members: Iko, Tri, Uwais, Very, Yulisman"
tm211554,Beyond Skyline,ts88283,Wu Assassins,scifi action crime drama fantasy,0.0886,"similar genres: action, scifi; shares cast members: Iko, Uwais"
tm211554,Beyond Skyline,ts84597,FIGHTWORLD,documentation,0.0859,"shares cast members: Frank, Grillo"
tm211554,Beyond Skyline,tm1002815,Nightbooks,family fantasy horror,0.0816,similar genres: horror; shares cast members: O'Donnell
ts75164,VeggieTales in the City,ts58010,VeggieTales in the House,comedy family music animation,0.2862,"similar genres: animation, comedy, family, music; shares cast members: Mike, Nawrocki, Phil, Vischer"
ts75164,VeggieTales in the City,tm853113,Thomas & Friends: Marvelous Machinery,fantasy animation action family,0.1268,"similar genres: animation, family"
ts75164,VeggieTales in the City,tm479933,Project Papa,drama,0.107,similar description and thematic content
ts75164,VeggieTales in the City,tm461159,Trouble,action family comedy music animation,0.1031,"similar genres: animation, comedy, family, music"
ts75164,VeggieTales in the City,ts255867,뽀로로 동화나라,animation,0.1015,similar genres: animation
ts57210,Valor,ts320073,Attack on Pearl Harbor: Minute by Minute,documentation history,0.114,similar description and thematic content
ts57210,Valor,tm408941,Mercury 13,documentation,0.0969,similar description and thematic content
ts57210,Valor,ts55556,A Touch of Green,drama war,0.0948,similar genres: drama
ts57210,Valor,tm183654,SDU: Sex Duties Unit,comedy action,0.0832,shares cast members: Matt
ts57210,Valor,ts57947,Unit 42,crime drama thriller european,0.0822,similar genres: drama
tm292837,The Bar,tm681614,Grandmother's Farm,comedy horror,0.1073,"similar genres: comedy, horror"
